chat_item,user_id,Mention_time
51847,380,15:24
51857,1937,15:24
51863,1059,15:24
51866,971,15:24
51872,1052,15:24
51876,1335,15:24
51885,373,15:24
51889,1296,15:24
51892,1084,15:24
51897,582,15:24
51898,454,15:24
51904,284,15:25
51907,1169,15:25
51919,776,15:25
51923,1068,15:25
51925,1932,15:25
51926,1844,15:25
51929,950,15:25
51931,1849,15:25
51935,630,15:25
51946,104,15:25
51947,2022,15:25
51948,719,15:25
51949,1478,15:25
51953,1955,15:25
51954,792,15:25
51955,1844,15:25
51970,1087,15:26
51974,207,15:26
51981,146,15:26
51982,701,15:26
51984,1488,15:26
51989,216,15:26
51996,661,15:26
52002,1272,15:26
52003,1120,15:26
52005,1092,15:26
52006,182,15:26
52008,452,15:26
52010,1625,15:26
52019,1130,15:26
52023,391,15:27
52025,1882,15:27
52028,62,15:27
52043,449,15:27
52044,1029,15:27
52045,1138,15:27
52046,1318,15:27
52051,683,15:27
52055,2022,15:27
52062,1703,15:27
52066,554,15:27
52069,1012,15:27
52075,522,15:27
52084,1472,15:28
52091,428,15:28
52092,237,15:28
52094,1673,15:28
52101,915,15:28
52106,1240,15:28
52112,1029,15:28
52116,733,15:28
52133,1566,15:28
52138,2067,15:28
52140,1037,15:29
52141,518,15:29
52142,1107,15:29
52143,792,15:29
52148,804,15:29
52152,284,15:29
52156,1313,15:29
52163,1370,15:29
52165,2033,15:29
52171,70,15:29
52190,224,15:29
52193,131,15:29
52199,1189,15:29
52207,1256,15:30
52210,1008,15:30
52212,507,15:30
52218,391,15:30
52220,1994,15:30
52221,876,15:30
52233,1319,15:30
52250,2033,15:30
52252,119,15:30
52257,199,15:30
52258,1237,15:30
52260,226,15:31
52262,1994,15:31
52264,674,15:31
52268,1753,15:31
52287,2030,15:31
52291,1911,15:31
52295,772,15:31
52297,425,15:31
52298,2070,15:31
52300,2089,15:31
52301,394,15:31
52305,1606,15:31
52311,971,15:31
52318,426,15:31
52321,797,15:32
52323,986,15:32
52331,196,15:32
52332,1450,15:32
52349,1475,15:32
52360,2064,15:32
52367,1800,15:32
52370,589,15:32
52376,1372,15:32
52380,1673,15:33
52381,350,15:33
52383,1494,15:33
52392,1593,15:33
52398,4,15:33
52399,1265,15:33
52403,126,15:33
52416,1450,15:33
52417,104,15:33
52421,698,15:33
52425,701,15:33
52427,914,15:33
52429,381,15:33
52430,391,15:33
52431,135,15:33
52432,1287,15:33
52436,1755,15:33
52454,673,15:34
52455,283,15:34
52460,1324,15:34
52473,284,15:34
52477,1059,15:34
52478,694,15:34
52485,507,15:34
52489,155,15:34
52490,1284,15:34
52493,268,15:34
52495,987,15:34
52496,629,15:34
52503,1090,15:35
52505,1819,15:35
52506,738,15:35
52507,1427,15:35
52515,1933,15:35
52520,2050,15:35
52523,615,15:35
52524,1178,15:35
52525,1349,15:35
52529,1800,15:35
52533,1509,15:35
52535,1087,15:35
52537,1954,15:35
52538,554,15:35
52543,2093,15:35
52545,1074,15:35
52555,262,15:35
52560,1996,15:36
52561,801,15:36
52562,507,15:36
52564,1096,15:36
52566,1037,15:36
52574,1162,15:36
52575,250,15:36
52584,792,15:36
52591,776,15:36
52596,309,15:36
52601,2081,15:36
52612,1225,15:36
52614,532,15:36
52625,1296,15:37
52634,1065,15:37
52639,1908,15:37
52641,80,15:37
52643,1010,15:37
52645,1606,15:37
52647,1494,15:37
52651,1454,15:37
52667,1920,15:37
52669,556,15:37
52672,1873,15:37
52688,701,15:38
52695,1189,15:38
52697,778,15:38
52711,660,15:38
52715,1318,15:38
52716,740,15:38
52720,182,15:38
52727,839,15:38
52732,735,15:38
52742,1972,15:39
52747,162,15:39
52754,968,15:39
52780,287,15:39
52783,1605,15:39
52790,1313,15:39
52798,2021,15:39
52804,1115,15:40
52807,1975,15:40
52813,1164,15:40
52815,1296,15:40
52822,1035,15:40
52829,1514,15:40
52830,1090,15:40
52838,1192,15:40
52842,1673,15:40
52843,696,15:40
52851,1127,15:40
52852,431,15:40
52853,501,15:40
52855,1246,15:40
52858,402,15:40
52862,1349,15:41
52864,1999,15:41
52870,1588,15:41
52871,1356,15:41
52874,556,15:41
52876,1316,15:41
52879,329,15:41
52885,1137,15:41
52888,438,15:41
52892,1296,15:41
52897,20,15:41
52900,1068,15:41
52903,1538,15:41
52910,34,15:41
52912,1970,15:41
52918,423,15:41
52919,1035,15:41
52921,199,15:42
52930,1,15:42
52939,461,15:42
52950,708,15:42
52957,1933,15:42
52959,661,15:42
52960,1370,15:42
52961,412,15:42
52964,1383,15:42
52974,853,15:42
52976,380,15:42
52983,30,15:43
52994,1450,15:43
52995,1789,15:43
53007,1454,15:43
53011,2064,15:43
53015,1914,15:43
53020,708,15:43
53027,1566,15:43
53034,1370,15:43
53042,917,15:44
53044,190,15:44
53053,1561,15:44
53063,1687,15:44
53072,1179,15:44
53075,229,15:44
53076,1240,15:44
53078,148,15:44
53083,1933,15:44
53084,2070,15:44
53086,497,15:44
53090,29,15:44
53091,991,15:44
53092,378,15:44
53099,371,15:44
53116,1272,15:45
53119,472,15:45
53120,1168,15:45
53121,2038,15:45
53129,1573,15:45
53146,1525,15:45
53147,1189,15:45
53148,1035,15:45
53152,1195,15:45
53153,908,15:45
53154,476,15:45
53156,394,15:45
53165,216,15:46
53180,472,15:46
53186,259,15:46
53187,1919,15:46
53192,914,15:46
53195,1535,15:46
53198,1380,15:46
53206,986,15:46
53220,378,15:47
53224,419,15:47
53232,1241,15:47
53236,147,15:47
53241,1179,15:47
53244,645,15:47
53246,985,15:47
53269,472,15:47
53271,1937,15:47
53274,1398,15:47
53277,1638,15:47
53279,1950,15:47
53280,1130,15:48
53284,388,15:48
53287,576,15:48
53294,914,15:48
53295,1989,15:48
53301,2014,15:48
53327,950,15:48
53328,88,15:48
53335,248,15:48
53340,137,15:49
53343,674,15:49
53351,743,15:49
53356,1514,15:49
53361,1959,15:49
53365,1848,15:49
53371,286,15:49
53399,437,15:49
53403,603,15:50
53408,863,15:50
53414,1416,15:50
53420,1548,15:50
53423,502,15:50
53434,2067,15:50
53436,419,15:50
53438,1933,15:50
53442,126,15:50
53444,1120,15:50
53447,1848,15:50
53457,1084,15:50
53458,250,15:50
53462,1362,15:51
53463,1935,15:51
53468,603,15:51
53469,724,15:51
53474,248,15:51
53477,178,15:51
53481,1755,15:51
53488,639,15:51
53489,1,15:51
53496,645,15:51
53500,288,15:51
53503,88,15:51
53505,1873,15:51
53506,204,15:51
53508,1344,15:51
53522,642,15:52
53533,977,15:52
53534,1929,15:52
53541,170,15:52
53543,950,15:52
53548,1968,15:52
53554,1319,15:52
53557,288,15:52
53561,1482,15:52
53562,1882,15:52
53568,540,15:52
53571,401,15:52
53575,1606,15:52
53581,1254,15:53
53583,454,15:53
53584,629,15:53
53594,110,15:53
53607,2018,15:53
53608,951,15:53
53610,770,15:53
53623,1258,15:53
53625,1561,15:53
53628,743,15:53
53638,1649,15:53
53639,110,15:53
53649,1800,15:54
53661,798,15:54
53662,182,15:54
53670,190,15:54
53671,137,15:54
53672,1659,15:54
53678,1153,15:54
53684,1189,15:54
53688,1126,15:54
53689,194,15:54
53693,1034,15:54
53695,110,15:54
53696,1508,15:54
53703,558,15:55
53704,993,15:55
53707,876,15:55
53709,1137,15:55
53715,2067,15:55
53716,709,15:55
53727,1989,15:55
53728,294,15:55
53731,1056,15:55
53745,1324,15:55
53746,448,15:55
53750,1538,15:55
53751,1626,15:55
53753,969,15:55
53754,378,15:55
53757,977,15:55
53760,698,15:56
53772,1638,15:56
53777,1955,15:56
53779,2095,15:56
53780,563,15:56
53785,136,15:56
53790,1959,15:56
53792,897,15:56
53795,908,15:56
53799,1550,15:56
53800,1120,15:56
53805,1793,15:56
53806,1247,15:56
53812,119,15:56
53814,2016,15:56
53816,75,15:56
53819,500,15:56
53822,936,15:57
53823,70,15:57
53826,686,15:57
53827,516,15:57
53832,1868,15:57
53837,1058,15:57
53845,708,15:57
53847,1248,15:57
53849,822,15:57
53861,103,15:57
53864,1978,15:57
53867,1617,15:57
53869,915,15:57
53870,1276,15:57
53871,1324,15:57
53872,419,15:57
53889,839,15:58
53890,1506,15:58
53897,2008,15:58
53898,1847,15:58
53911,88,15:58
53933,49,15:58
53936,1047,15:58
53939,104,15:58
53942,1119,15:59
53945,1068,15:59
53949,834,15:59
53957,1556,15:59
53960,627,15:59
53961,2041,15:59
53974,1110,15:59
53985,125,15:59
53987,843,15:59
53988,674,15:59
53991,194,15:59
53992,556,15:59
53996,733,15:59
54025,803,16:00
54031,1452,16:00
54038,1324,16:00
54041,1189,16:00
54044,1310,16:00
54047,1892,16:00
54052,1318,16:00
54055,1237,16:00
54060,88,16:01
54063,1587,16:01
54066,2080,16:01
54071,1569,16:01
54074,1819,16:01
54075,1975,16:01
54077,291,16:01
54081,1498,16:01
54083,333,16:01
54090,1287,16:01
54092,63,16:01
54093,2100,16:01
54103,1429,16:01
54107,287,16:01
54110,772,16:01
54115,148,16:01
54122,686,16:02
54123,1168,16:02
54135,125,16:02
54138,1693,16:02
54147,1383,16:02
54166,336,16:02
54174,1385,16:02
54178,1324,16:02
54206,908,16:03
54207,708,16:03
54209,1119,16:03
54210,254,16:03
54217,175,16:03
54221,444,16:03
54224,1005,16:03
54225,1559,16:03
54229,789,16:03
54230,763,16:03
54232,1548,16:03
54234,378,16:03
54236,1058,16:03
54237,388,16:03
54252,214,16:04
54253,291,16:04
54255,1253,16:04
54256,738,16:04
54257,492,16:04
54262,1137,16:04
54267,1965,16:04
54268,639,16:04
54271,1596,16:04
54277,1302,16:04
54280,1573,16:04
54284,1189,16:04
54287,1168,16:04
54302,1903,16:05
54305,578,16:05
54306,1253,16:05
54309,1114,16:05
54310,30,16:05
54317,268,16:05
54320,1503,16:05
54321,822,16:05
54328,49,16:05
54335,1136,16:05
54337,194,16:05
54338,341,16:05
54342,1503,16:05
54350,1045,16:05
54353,373,16:05
54355,1010,16:05
54356,464,16:05
54358,1427,16:05
54366,1125,16:06
54374,1994,16:06
54378,1792,16:06
54381,319,16:06
54385,764,16:06
54387,967,16:06
54395,1596,16:06
54402,137,16:06
54408,1975,16:06
54411,615,16:06
54412,1593,16:06
54426,2028,16:07
54429,772,16:07
54430,14,16:07
54433,1108,16:07
54434,1907,16:07
54437,2093,16:07
54438,546,16:07
54446,621,16:07
54453,1536,16:07
54455,208,16:07
54461,1168,16:07
54464,2011,16:07
54467,828,16:07
54469,1498,16:07
54473,1559,16:07
54477,683,16:07
54486,851,16:08
54492,1137,16:08
54493,2016,16:08
54497,1929,16:08
54507,1586,16:08
54509,1107,16:08
54511,557,16:08
54513,814,16:08
54523,674,16:08
54527,1538,16:08
54539,199,16:08
54546,986,16:09
54550,778,16:09
54555,1383,16:09
54558,352,16:09
54559,137,16:09
54570,482,16:09
54571,1471,16:09
54572,2075,16:09
54577,669,16:09
54580,656,16:09
54583,1994,16:09
54598,378,16:09
54609,606,16:10
54611,63,16:10
54612,744,16:10
54622,1873,16:10
54626,108,16:10
54629,1210,16:10
54640,2064,16:10
54641,1626,16:10
54646,131,16:10
54650,936,16:10
54651,909,16:10
54661,522,16:11
54663,476,16:11
54665,859,16:11
54669,1907,16:11
54672,284,16:11
54675,1882,16:11
54679,1545,16:11
54692,776,16:11
54694,1303,16:11
54706,1115,16:11
54711,350,16:11
54713,1310,16:11
54717,996,16:11
54723,1,16:12
54737,1259,16:12
54739,29,16:12
54745,1069,16:12
54749,683,16:12
54750,1045,16:12
54754,1793,16:12
54755,1349,16:12
54763,1220,16:12
54775,485,16:12
54777,194,16:12
54780,621,16:13
54800,631,16:13
54804,423,16:13
54807,284,16:13
54813,1012,16:13
54816,333,16:13
54821,1165,16:13
54822,1503,16:13
54825,199,16:13
54832,284,16:13
54841,394,16:14
54842,1162,16:14
54843,969,16:14
54844,1352,16:14
54850,1688,16:14
54859,1084,16:14
54862,257,16:14
54863,1574,16:14
54874,1058,16:14
54875,735,16:14
54876,955,16:14
54885,1254,16:14
54896,1627,16:14
54899,137,16:14
54913,522,16:15
54917,136,16:15
54921,1525,16:15
54923,967,16:15
54926,951,16:15
54930,582,16:15
54940,983,16:15
54946,88,16:15
54947,296,16:15
54948,260,16:15
54949,951,16:15
54954,1548,16:15
54956,881,16:15
54958,1522,16:15
54960,270,16:16
54963,554,16:16
54965,733,16:16
54972,1903,16:16
54973,2075,16:16
54976,743,16:16
54980,1975,16:16
54981,1617,16:16
54989,1492,16:16
54992,250,16:16
54997,1010,16:16
54999,546,16:16
55001,1602,16:16
55011,1854,16:16
55018,1598,16:16
55019,967,16:16
55023,1084,16:17
55029,993,16:17
55030,908,16:17
55031,968,16:17
55037,709,16:17
55039,259,16:17
55046,1950,16:17
55052,148,16:17
55063,1034,16:17
55064,262,16:17
55066,1573,16:17
55067,1548,16:17
55071,743,16:17
55079,1478,16:17
55092,876,16:18
55096,365,16:18
55101,843,16:18
55105,1220,16:18
55110,1955,16:18
55111,49,16:18
55114,1932,16:18
55116,1868,16:18
55121,642,16:18
55126,1999,16:18
55129,216,16:18
55131,1236,16:18
55138,1136,16:18
55145,967,16:19
55153,582,16:19
55154,1688,16:19
55159,1920,16:19
55167,1839,16:19
55170,863,16:19
55176,1588,16:19
55177,1598,16:19
55187,797,16:19
55188,70,16:19
55198,2035,16:19
55203,2034,16:20
55206,472,16:20
55211,881,16:20
55212,629,16:20
55217,1792,16:20
55222,380,16:20
55227,544,16:20
55233,1189,16:20
55239,603,16:20
55240,554,16:20
55243,277,16:20
55261,1817,16:21
55265,1773,16:21
55267,1253,16:21
55268,1324,16:21
55269,401,16:21
55272,776,16:21
55282,4,16:21
55284,963,16:21
55286,1817,16:21
55292,1617,16:21
55309,1165,16:21
55312,639,16:21
55314,2075,16:21
55317,577,16:21
55319,1671,16:21
55326,2100,16:22
55327,1494,16:22
55334,702,16:22
55340,1969,16:22
55341,1411,16:22
55350,1010,16:22
55351,673,16:22
55353,683,16:22
55362,1428,16:22
55372,908,16:22
55378,319,16:22
55382,1324,16:23
55385,1256,16:23
55395,615,16:23
55398,361,16:23
55408,1120,16:23
55418,890,16:23
55419,1488,16:23
55425,828,16:23
55426,767,16:23
55428,119,16:23
55432,1503,16:23
55436,1882,16:23
55440,1561,16:24
55442,2070,16:24
55445,685,16:24
55449,538,16:24
55450,708,16:24
55456,629,16:24
55457,776,16:24
55459,1559,16:24
55461,277,16:24
55476,492,16:24
55478,1084,16:24
55480,1215,16:24
55482,1059,16:24
55491,822,16:24
55493,199,16:24
55494,1536,16:24
55504,1005,16:25
55505,240,16:25
55510,546,16:25
55518,4,16:25
55525,709,16:25
55527,812,16:25
55528,1236,16:25
55535,2034,16:25
55541,1318,16:25
55544,209,16:25
55546,1287,16:25
55569,277,16:26
55572,497,16:26
55575,483,16:26
55588,1035,16:26
55597,391,16:26
55600,1868,16:26
55601,131,16:26
55605,2058,16:26
55606,428,16:26
55607,1396,16:26
55612,1254,16:26
55615,2075,16:26
55621,1514,16:27
55622,859,16:27
55627,431,16:27
55632,764,16:27
55633,1596,16:27
55637,1682,16:27
55643,2011,16:27
55648,556,16:27
55658,1509,16:27
55664,1265,16:27
55670,1335,16:27
55677,1583,16:27
55684,1450,16:28
55686,1059,16:28
55702,1019,16:28
55704,1741,16:28
55709,582,16:28
55718,859,16:28
55724,1189,16:28
55729,744,16:28
55731,88,16:28
55732,166,16:28
55745,533,16:29
55748,1084,16:29
55765,2033,16:29
55769,908,16:29
55774,923,16:29
55785,1561,16:29
55792,368,16:29
55793,102,16:29
55798,1882,16:29
55802,174,16:30
55806,1768,16:30
55809,214,16:30
55814,993,16:30
55821,190,16:30
55823,1658,16:30
55831,87,16:30
55833,814,16:30
55834,34,16:30
55835,1707,16:30
55843,1673,16:30
55846,454,16:30
55853,1919,16:30
55858,430,16:30
55870,1427,16:31
55871,248,16:31
55879,985,16:31
55881,1599,16:31
55882,1126,16:31
55885,44,16:31
55886,587,16:31
55900,333,16:31
55901,1178,16:31
55903,230,16:31
55907,63,16:31
55908,1092,16:31
55910,200,16:31
55911,44,16:31
55915,1793,16:31
55916,1709,16:31
55920,262,16:32
55932,250,16:32
55937,1287,16:32
55938,108,16:32
55942,1972,16:32
55955,1740,16:32
55958,1782,16:32
55959,1637,16:32
55961,923,16:32
55967,2070,16:32
55974,950,16:32
55975,1107,16:32
55978,1026,16:32
55986,1120,16:33
55989,352,16:33
55990,1118,16:33
55995,1981,16:33
56006,319,16:33
56007,1285,16:33
56008,1253,16:33
56021,2095,16:33
56022,1883,16:33
56025,1,16:33
56031,1162,16:33
56046,230,16:34
56047,2081,16:34
56054,582,16:34
56056,1892,16:34
56060,1965,16:34
56061,1362,16:34
56064,30,16:34
56074,1848,16:34
56086,922,16:34
56099,1020,16:34
56101,1525,16:35
56106,128,16:35
56114,1137,16:35
56116,1626,16:35
56117,1127,16:35
56122,1482,16:35
56134,2028,16:35
56140,87,16:35
56144,378,16:35
56146,1494,16:35
56148,673,16:35
56152,792,16:35
56170,698,16:36
56177,1932,16:36
56185,190,16:36
56190,476,16:36
56191,1761,16:36
56197,251,16:36
56198,29,16:36
56201,1537,16:36
56204,996,16:36
56206,1084,16:36
56209,1869,16:36
56216,1574,16:36
56218,863,16:36
56219,730,16:36
56227,915,16:37
56228,620,16:37
56231,999,16:37
56234,1741,16:37
56239,4,16:37
56244,1989,16:37
56248,254,16:37
56251,923,16:37
56254,1545,16:37
56258,1038,16:37
56269,681,16:37
56273,967,16:37
56276,2058,16:37
56293,1761,16:38
56294,29,16:38
56302,2058,16:38
56304,545,16:38
56306,2058,16:38
56308,380,16:38
56311,859,16:38
56320,1989,16:38
56324,1673,16:38
56330,996,16:38
56335,147,16:38
56338,1727,16:38
56340,128,16:39
56346,454,16:39
56347,14,16:39
56357,1682,16:39
56359,2078,16:39
56363,1107,16:39
56371,172,16:39
56379,296,16:39
56381,110,16:39
56386,1269,16:39
56395,1478,16:39
56398,319,16:39
56401,2081,16:40
56407,401,16:40
56410,1494,16:40
56411,110,16:40
56414,284,16:40
56415,237,16:40
56417,843,16:40
56419,1484,16:40
56425,419,16:40
56432,412,16:40
56436,1569,16:40
56437,284,16:40
56439,738,16:40
56441,1311,16:40
56447,1114,16:40
56449,568,16:40
56463,1970,16:41
56464,259,16:41
56465,423,16:41
56471,1688,16:41
56478,75,16:41
56484,1096,16:41
56485,792,16:41
56486,1598,16:41
56494,1626,16:41
56496,789,16:41
56500,1033,16:41
56502,1929,16:41
56517,701,16:41
56523,1354,16:42
56543,1114,16:42
56545,1768,16:42
56549,951,16:42
56551,1638,16:42
56553,2011,16:42
56559,425,16:42
56560,1844,16:42
56567,136,16:42
56568,861,16:42
56572,333,16:42
56575,1498,16:42
56581,391,16:43
56582,2034,16:43
56584,1882,16:43
56585,1065,16:43
56588,900,16:43
56594,894,16:43
56595,1134,16:43
56597,673,16:43
56615,309,16:43
56621,483,16:43
56630,2034,16:43
56632,4,16:43
56633,27,16:43
56635,1754,16:43
56636,865,16:43
56637,1383,16:43
56640,1659,16:44
56651,136,16:44
56659,172,16:44
56667,1970,16:44
56677,1536,16:44
56680,1892,16:44
56682,1503,16:44
56685,182,16:44
56689,1318,16:44
56692,1984,16:44
56696,1975,16:44
56697,1817,16:44
56700,708,16:45
56711,1438,16:45
56716,1671,16:45
56722,226,16:45
56728,70,16:45
56733,69,16:45
56736,1429,16:45
56744,1707,16:45
56747,380,16:45
56753,419,16:45
56754,1287,16:45
56758,886,16:45
56762,544,16:46
56765,1482,16:46
56771,1441,16:46
56773,900,16:46
56775,283,16:46
56776,230,16:46
56784,137,16:46
56787,1741,16:46
56791,1954,16:46
56798,1768,16:46
56804,1569,16:46
56805,196,16:46
56806,1975,16:46
56807,497,16:46
56808,1056,16:46
56810,696,16:46
56815,333,16:46
56817,1596,16:46
56825,2030,16:47
56829,1137,16:47
56833,135,16:47
56834,2026,16:47
56842,1854,16:47
56843,1959,16:47
56845,288,16:47
56856,1189,16:47
56858,260,16:47
56859,969,16:47
56868,1561,16:47
56873,454,16:47
56874,951,16:47
56881,69,16:48
56888,1271,16:48
56902,1237,16:48
56915,1114,16:48
56917,1192,16:48
56918,582,16:48
56924,1638,16:48
56926,917,16:48
56935,1162,16:48
56939,1452,16:48
56943,301,16:49
56947,1638,16:49
56949,148,16:49
56962,175,16:49
56964,1009,16:49
56985,792,16:49
56987,1427,16:49
56995,131,16:49
56997,1879,16:49
56999,547,16:49
57000,452,16:50
57004,319,16:50
57007,822,16:50
57011,1736,16:50
57012,1978,16:50
57013,2037,16:50
57021,380,16:50
57022,1649,16:50
57025,1195,16:50
57043,2066,16:50
57047,696,16:50
57049,2014,16:50
57051,516,16:50
57059,1126,16:50
57065,287,16:51
57074,214,16:51
57098,1598,16:51
57099,1179,16:51
57100,994,16:51
57117,182,16:51
57119,1990,16:51
57122,908,16:52
57123,2014,16:52
57124,214,16:52
57125,1051,16:52
57131,1253,16:52
57133,1598,16:52
57136,298,16:52
57141,1450,16:52
57147,348,16:52
57148,122,16:52
57154,1727,16:52
57157,485,16:52
57162,1617,16:52
57165,789,16:52
57173,661,16:52
57174,770,16:52
57184,1999,16:53
57186,546,16:53
57195,876,16:53
57196,1978,16:53
57197,615,16:53
57216,2067,16:53
57226,1688,16:53
57229,1398,16:53
57232,712,16:53
57235,1313,16:53
57246,1110,16:54
57256,224,16:54
57257,110,16:54
57259,30,16:54
57262,1509,16:54
57264,288,16:54
57266,1075,16:54
57267,69,16:54
57270,394,16:54
57281,1506,16:54
57284,1800,16:54
57291,994,16:54
57292,1085,16:54
57293,1087,16:54
57294,2004,16:54
57297,1839,16:54
57300,497,16:55
57302,216,16:55
57308,797,16:55
57309,844,16:55
57319,2095,16:55
57324,1740,16:55
57326,1136,16:55
57339,1411,16:55
57340,1107,16:55
57341,391,16:55
57346,915,16:55
57349,735,16:55
57350,1883,16:55
57352,1349,16:55
57355,426,16:55
57358,696,16:55
57360,1008,16:56
57366,668,16:56
57375,1740,16:56
57394,2018,16:56
57395,190,16:56
57396,545,16:56
57401,1709,16:56
57402,291,16:56
57403,589,16:56
57412,407,16:56
57418,923,16:56
57422,1189,16:57
57431,603,16:57
57438,554,16:57
57444,378,16:57
57451,668,16:57
57460,642,16:57
57461,1313,16:57
57463,348,16:57
57471,1137,16:57
57474,1136,16:57
57476,63,16:57
57479,982,16:57
57480,237,16:58
57481,1932,16:58
57482,803,16:58
57487,669,16:58
57492,996,16:58
57493,461,16:58
57495,230,16:58
57499,803,16:58
57501,890,16:58
57505,996,16:58
57515,1411,16:58
57532,128,16:58
57535,1535,16:58
57536,1069,16:58
57538,257,16:58
57541,2078,16:59
57544,1933,16:59
57548,969,16:59
57552,1034,16:59
57569,1969,16:59
57574,1903,16:59
57577,686,16:59
57580,1627,16:59
57585,534,16:59
57587,1782,16:59
57588,1975,16:59
57595,1075,16:59
57598,2058,16:59
57599,449,16:59
57607,1379,17:00
57608,950,17:00
57627,254,17:00
57634,1992,17:00
57645,214,17:00
57672,759,17:01
57685,497,17:01
57691,182,17:01
57700,1378,17:01
57720,1601,17:02
57721,1210,17:02
57722,724,17:02
57725,1379,17:02
57730,1599,17:02
57733,63,17:02
57734,1429,17:02
57757,1478,17:02
57758,771,17:02
57760,447,17:02
57766,844,17:02
57768,27,17:02
57770,1411,17:02
57778,1989,17:02
57781,554,17:03
57785,1638,17:03
57788,812,17:03
57790,1638,17:03
57800,2084,17:03
57802,602,17:03
57808,298,17:03
57810,1950,17:03
57813,1817,17:03
57824,578,17:03
57828,283,17:03
57839,1535,17:03
57844,110,17:04
57848,402,17:04
57849,2035,17:04
57856,1441,17:04
57870,251,17:04
57871,1768,17:04
57872,62,17:04
57888,1506,17:04
57890,483,17:04
57892,923,17:04
57900,1859,17:05
57904,1996,17:05
57918,1602,17:05
57921,1937,17:05
57927,740,17:05
57938,602,17:05
57943,1503,17:05
57950,1396,17:05
57951,804,17:05
57952,1606,17:05
57955,96,17:05
57962,1254,17:06
57967,554,17:06
57980,1907,17:06
57981,554,17:06
57982,365,17:06
57986,1178,17:06
57991,214,17:06
57994,1,17:06
57996,472,17:06
58000,642,17:06
58013,1989,17:06
58023,1095,17:07
58029,1066,17:07
58051,1276,17:07
58052,759,17:07
58059,629,17:07
58066,1793,17:07
58070,296,17:07
58072,759,17:07
58078,522,17:07
58102,1287,17:08
58106,250,17:08
58118,1469,17:08
58121,201,17:08
58126,1283,17:08
58128,407,17:08
58130,174,17:08
58137,1014,17:08
58143,2067,17:09
58147,1894,17:09
58154,1130,17:09
58155,906,17:09
58170,1548,17:09
58171,1,17:09
58172,1236,17:09
58173,309,17:09
58179,2083,17:09
58180,759,17:09
58184,863,17:09
58185,1658,17:09
58189,1461,17:09
58190,2033,17:09
58196,1256,17:09
58198,1189,17:09
58214,1247,17:10
58219,977,17:10
58222,216,17:10
58223,1188,17:10
58226,512,17:10
58232,803,17:10
58246,1283,17:10
58250,102,17:10
58255,1303,17:10
58259,2070,17:10
58261,1608,17:11
58263,1859,17:11
58264,615,17:11
58269,1817,17:11
58275,881,17:11
58276,1959,17:11
58287,985,17:11
58291,1773,17:11
58296,630,17:11
58305,1056,17:11
58306,1416,17:11
58314,735,17:11
58317,955,17:11
58319,1169,17:11
58322,80,17:12
58325,170,17:12
58326,1179,17:12
58332,1127,17:12
58335,1095,17:12
58337,1051,17:12
58341,164,17:12
58342,2067,17:12
58349,199,17:12
58355,2028,17:12
58356,1268,17:12
58358,1287,17:12
58361,1566,17:12
58363,1045,17:12
58368,881,17:12
58369,963,17:12
58377,1819,17:12
58399,1052,17:13
58400,448,17:13
58403,345,17:13
58417,287,17:13
58420,1854,17:13
58423,1995,17:13
58424,1588,17:13
58431,1566,17:13
58439,1153,17:13
58440,881,17:14
58442,104,17:14
58443,1118,17:14
58445,260,17:14
58449,792,17:14
58452,923,17:14
58453,2011,17:14
58458,1469,17:14
58471,329,17:14
58481,449,17:14
58482,1164,17:14
58486,1868,17:14
58488,2084,17:14
58491,1482,17:14
58498,1498,17:14
58503,1237,17:15
58505,1212,17:15
58509,1487,17:15
58512,1165,17:15
58516,380,17:15
58517,1269,17:15
58519,380,17:15
58524,1638,17:15
58534,2028,17:15
58535,743,17:15
58543,190,17:15
58552,1561,17:15
58553,1984,17:15
58558,1556,17:15
58561,955,17:16
58562,1940,17:16
58575,412,17:16
58576,735,17:16
58581,1970,17:16
58582,136,17:16
58592,822,17:16
58598,1999,17:16
58601,1908,17:16
58611,1471,17:16
58616,1428,17:16
58617,1037,17:16
58622,458,17:17
58631,820,17:17
58636,764,17:17
58643,1755,17:17
58649,522,17:17
58656,843,17:17
58661,1793,17:17
58668,1969,17:17
58669,674,17:17
58686,1599,17:18
58689,260,17:18
58690,1120,17:18
58692,1272,17:18
58693,681,17:18
58698,102,17:18
58704,1324,17:18
58717,128,17:18
58719,1932,17:18
58724,9,17:18
58731,804,17:18
58734,876,17:18
58743,287,17:19
58744,1919,17:19
58745,1179,17:19
58748,578,17:19
58760,1427,17:19
58764,1192,17:19
58766,319,17:19
58767,1451,17:19
58769,744,17:19
58770,627,17:19
58771,694,17:19
58773,226,17:19
58775,344,17:19
58778,1354,17:19
58781,401,17:19
58784,520,17:19
58786,1162,17:19
58795,426,17:19
58800,645,17:20
58808,1008,17:20
58813,1659,17:20
58814,287,17:20
58817,1096,17:20
58820,759,17:20
58822,1482,17:20
58832,14,17:20
58834,2058,17:20
58845,1284,17:20
58851,2037,17:20
58855,1947,17:20
58858,985,17:20
58865,505,17:21
58869,1287,17:21
58871,1090,17:21
58879,985,17:21
58884,1033,17:21
58887,1009,17:21
58910,449,17:21
58911,1356,17:21
58920,1919,17:22
58927,1488,17:22
58929,559,17:22
58934,1687,17:22
58941,592,17:22
58943,391,17:22
58947,1535,17:22
58955,772,17:22
